Year,Team,Teams (in effect),Starting Rating,Final Rating,Prize Money,Win World Cup (Starting Elo),Make Final (Starting Elo),Make Semifinals (Starting Elo),Make Quarterfinals (Starting Elo),Make Round of 16 (Starting Elo),Average Prize Money (Starting Elo),Win World Cup (Final Elo),Make Final (Final Elo),Make Semifinals (Final Elo),Make Quarterfinals (Final Elo),Make Round of 16 (Final Elo),Average Prize Money (Final Elo),Adjusted Win World Cup (Starting Elo),Adjusted Make Final (Starting Elo),Adjusted Make Semifinals (Starting Elo),Adjusted Make Quarterfinals (Starting Elo),Adjusted Make Round of 16 (Starting Elo),Adjusted Win World Cup (Final Elo),Adjusted Make Final (Final Elo),Adjusted Make Semifinals (Final Elo),Adjusted Make Quarterfinals (Final Elo),Adjusted Make Round of 16 (Final Elo),Tournament Performance Rating (Starting Elo),Tournament Performance Rating (Final Elo)
1998,South Korea,32,1767,1716,9,0.0011,0.0032,0.0217,0.068,0.2695,10.5626,0.0003,0.0013,0.0106,0.0368,0.1619,9.8937,0.0011,0.0032,0.0217,0.068,0.2695,0.0003,0.0013,0.0106,0.0368,0.1619,0.36524999999999996,0.41905000000000003
1998,Nigeria,32,1707,1708,13,0.0005,0.0025,0.0104,0.0397,0.2356,10.2065,0.0003,0.0023,0.0094,0.0351,0.2533,10.2477,0.0005,0.0025,0.0104,0.0397,0.2356,0.0003,0.0023,0.0094,0.0351,0.2533,0.86235,0.8558
1998,Austria,32,1717,1703,9,0.0003,0.0038,0.0142,0.0738,0.3671,10.9046,0.0005,0.0029,0.0164,0.0744,0.3479,10.8463,0.0003,0.0038,0.0142,0.0738,0.3671,0.0005,0.0029,0.0164,0.0744,0.3479,0.31645,0.32604999999999995
1998,United States,32,1760,1697,9,0.0012,0.0041,0.0188,0.0687,0.205,10.2891,0.0001,0.0014,0.0078,0.035,0.1403,9.7748,0.0012,0.0041,0.0188,0.0687,0.205,0.0001,0.0014,0.0078,0.035,0.1403,0.39749999999999996,0.42984999999999995
1998,Iran,32,1648,1670,9,0.0,0.0003,0.0032,0.0148,0.0657,9.3499,0.0,0.001,0.0039,0.0216,0.102,9.532,0.0,0.0003,0.0032,0.0148,0.0657,0.0,0.001,0.0039,0.0216,0.102,0.46714999999999995,0.44899999999999995
1998,Japan,32,1737,1665,9,0.0006,0.003,0.019,0.0844,0.2782,10.6328,0.0,0.0008,0.0056,0.0291,0.1334,9.7002,0.0006,0.003,0.019,0.0844,0.2782,0.0,0.0008,0.0056,0.0291,0.1334,0.3609,0.4333
1998,South Africa,32,1645,1655,9,0.0,0.0,0.0033,0.0211,0.1287,9.627,0.0001,0.0008,0.0052,0.0268,0.1382,9.7086,0.0,0.0,0.0033,0.0211,0.1287,0.0001,0.0008,0.0052,0.0268,0.1382,0.43565,0.43090000000000006
1998,Jamaica,32,1641,1641,9,0.0001,0.0008,0.0041,0.0265,0.1153,9.6064,0.0001,0.0004,0.0043,0.0238,0.1079,9.5652,0.0001,0.0008,0.0041,0.0265,0.1153,0.0001,0.0004,0.0043,0.0238,0.1079,0.44235,0.44605000000000006
1998,Saudi Arabia,32,1648,1631,9,0.0,0.0008,0.0033,0.0255,0.1317,9.6598,0.0002,0.0007,0.0034,0.0195,0.111,9.5559,0.0,0.0008,0.0033,0.0255,0.1317,0.0002,0.0007,0.0034,0.0195,0.111,0.43415000000000004,0.4445
1998,Tunisia,32,1639,1629,9,0.0001,0.0002,0.0025,0.0209,0.0993,9.504,0.0,0.0004,0.0022,0.0172,0.1027,9.4998,0.0001,0.0002,0.0025,0.0209,0.0993,0.0,0.0004,0.0022,0.0172,0.1027,0.45035000000000003,0.44865
1998,Cameroon,32,1598,1611,9,0.0,0.0004,0.002,0.0159,0.1293,9.599,0.0,0.0002,0.0025,0.0223,0.1573,9.7406,0.0,0.0004,0.002,0.0159,0.1293,0.0,0.0002,0.0025,0.0223,0.1573,0.43535,0.42135
2002,Brazil,32,1867,2070,42,0.0208,0.0521,0.1329,0.3935,0.7748,15.3267,0.2318,0.3457,0.4942,0.7359,0.953,24.4307,0.0208,0.0521,0.1329,0.3935,0.7748,0.2318,0.3457,0.4942,0.7359,0.953,0.9896,0.8841
2002,Spain,32,1964,1994,17,0.0867,0.1903,0.3351,0.6052,0.9176,19.9187,0.1257,0.2451,0.3881,0.6027,0.9532,21.2335,0.0867,0.1903,0.3351,0.6052,0.9176,0.1257,0.2451,0.3881,0.6027,0.9532,0.52985,0.5045999999999999
2002,Argentina,32,2017,1982,9,0.1177,0.1947,0.3563,0.5058,0.8149,19.7269,0.0815,0.1433,0.2706,0.4743,0.7504,17.9133,0.1177,0.1947,0.3563,0.5058,0.8149,0.0815,0.1433,0.2706,0.4743,0.7504,0.09255000000000002,0.12480000000000002
2002,England,32,1925,1963,17,0.0333,0.0688,0.1599,0.2656,0.5904,14.552,0.0635,0.1127,0.2191,0.4154,0.6912,16.6281,0.0333,0.0688,0.1599,0.2656,0.5904,0.0635,0.1127,0.2191,0.4154,0.6912,0.78725,0.68275
2002,Germany,32,1870,1962,30,0.0251,0.0709,0.1595,0.3745,0.6637,15.1591,0.0948,0.1972,0.3442,0.5646,0.8363,19.6376,0.0251,0.0709,0.1595,0.3745,0.6637,0.0948,0.1972,0.3442,0.5646,0.8363,0.952,0.854
2002,France,32,2094,1958,9,0.2691,0.3849,0.527,0.671,0.9467,25.0485,0.0597,0.1083,0.2148,0.4217,0.7744,16.8869,0.2691,0.3849,0.527,0.671,0.9467,0.0597,0.1083,0.2148,0.4217,0.7744,0.026650000000000063,0.11280000000000001
2002,Italy,32,2008,1935,13,0.1294,0.253,0.3992,0.5702,0.8502,20.8716,0.0581,0.1314,0.2404,0.4496,0.7655,17.2454,0.1294,0.253,0.3992,0.5702,0.8502,0.0581,0.1314,0.2404,0.4496,0.7655,0.28980000000000006,0.39244999999999997
2002,Japan,32,1949,1926,13,0.0675,0.1329,0.279,0.5871,0.8412,18.5947,0.0481,0.0953,0.2173,0.4292,0.8394,17.0029,0.0675,0.1329,0.279,0.5871,0.8412,0.0481,0.0953,0.2173,0.4292,0.8394,0.28585000000000005,0.3656999999999999
2002,Portugal,32,1979,1920,9,0.0915,0.1923,0.3209,0.511,0.847,19.2019,0.0418,0.1082,0.2078,0.4078,0.7127,16.2848,0.0915,0.1923,0.3209,0.511,0.847,0.0418,0.1082,0.2078,0.4078,0.7127,0.07650000000000001,0.14365000000000006
2002,Ireland,32,1873,1904,13,0.0283,0.076,0.1661,0.3731,0.6674,15.2866,0.0424,0.0964,0.2113,0.3999,0.7167,16.2572,0.0283,0.076,0.1661,0.3731,0.6674,0.0424,0.0964,0.2113,0.3999,0.7167,0.47975,0.4417
2002,Denmark,32,1860,1886,13,0.0147,0.0345,0.1006,0.2015,0.5354,13.1625,0.0187,0.0418,0.1073,0.2562,0.586,13.7302,0.0147,0.0345,0.1006,0.2015,0.5354,0.0187,0.0418,0.1073,0.2562,0.586,0.6315500000000001,0.5789
2002,South Korea,32,1836,1882,25,0.0114,0.0339,0.0923,0.2003,0.5098,12.9269,0.0277,0.0702,0.1535,0.3269,0.6165,14.76,0.0114,0.0339,0.0923,0.2003,0.5098,0.0277,0.0702,0.1535,0.3269,0.6165,0.9369000000000001,0.88815
2002,Turkey,32,1756,1872,27,0.0026,0.0099,0.04,0.1668,0.466,11.9519,0.0252,0.0586,0.1585,0.3583,0.6933,15.1604,0.0026,0.0099,0.04,0.1668,0.466,0.0252,0.0586,0.1585,0.3583,0.6933,0.97505,0.89145
2002,Sweden,32,1868,1860,13,0.0132,0.0297,0.083,0.1565,0.4108,12.2901,0.0114,0.0257,0.0729,0.1738,0.3915,12.1511,0.0132,0.0297,0.083,0.1565,0.4108,0.0114,0.0257,0.0729,0.1738,0.3915,0.71635,0.7173499999999999
2002,Croatia,32,1882,1847,9,0.0253,0.067,0.1468,0.282,0.5725,14.305,0.0141,0.0411,0.1053,0.2494,0.5262,13.3693,0.0253,0.067,0.1468,0.282,0.5725,0.0141,0.0411,0.1053,0.2494,0.5262,0.21375,0.2369
2002,Mexico,32,1830,1832,13,0.0089,0.0276,0.0773,0.1739,0.4021,12.2102,0.0103,0.032,0.0874,0.2147,0.4759,12.7886,0.0089,0.0276,0.0773,0.1739,0.4021,0.0103,0.032,0.0874,0.2147,0.4759,0.712,0.6547000000000001
2002,United States,32,1808,1824,17,0.0052,0.0225,0.0664,0.148,0.4137,11.9831,0.0096,0.0281,0.0771,0.1944,0.4328,12.4193,0.0052,0.0225,0.0664,0.148,0.4137,0.0096,0.0281,0.0771,0.1944,0.4328,0.8928,0.86425
2002,Belgium,32,1839,1824,13,0.0138,0.0354,0.1045,0.332,0.584,13.9046,0.0081,0.0241,0.0796,0.2118,0.6048,13.1649,0.0138,0.0354,0.1045,0.332,0.584,0.0081,0.0241,0.0796,0.2118,0.6048,0.542,0.5917
2002,Uruguay,32,1811,1801,9,0.0053,0.014,0.0566,0.1222,0.3735,11.6042,0.0039,0.0121,0.0388,0.1122,0.3423,11.2563,0.0053,0.014,0.0566,0.1222,0.3735,0.0039,0.0121,0.0388,0.1122,0.3423,0.31325000000000003,0.32885
2002,Cameroon,32,1807,1795,9,0.0089,0.0277,0.0762,0.2096,0.4526,12.5391,0.006,0.0187,0.0578,0.1521,0.3705,11.7427,0.0089,0.0277,0.0762,0.2096,0.4526,0.006,0.0187,0.0578,0.1521,0.3705,0.27370000000000005,0.31475
2002,Senegal,32,1703,1783,17,0.0006,0.002,0.0096,0.0297,0.1444,9.7946,0.003,0.0102,0.0336,0.0937,0.2973,10.938,0.0006,0.002,0.0096,0.0297,0.1444,0.003,0.0102,0.0336,0.0937,0.2973,0.98035,0.93635
2002,Russia,32,1802,1778,9,0.0069,0.0209,0.0686,0.2417,0.4731,12.6311,0.0035,0.0105,0.0443,0.1327,0.4503,11.8033,0.0069,0.0209,0.0686,0.2417,0.4731,0.0035,0.0105,0.0443,0.1327,0.4503,0.26344999999999996,0.27485000000000004
2002,Nigeria,32,1770,1755,9,0.0017,0.006,0.0193,0.0477,0.1839,10.14,0.0013,0.0037,0.0137,0.0527,0.1669,10.0285,0.0017,0.006,0.0193,0.0477,0.1839,0.0013,0.0037,0.0137,0.0527,0.1669,0.40805,0.41655
2002,Costa Rica,32,1754,1753,9,0.002,0.0087,0.0396,0.1586,0.4515,11.8459,0.0021,0.0074,0.0303,0.1056,0.287,10.8876,0.002,0.0087,0.0396,0.1586,0.4515,0.0021,0.0074,0.0303,0.1056,0.287,0.27425,0.35650000000000004
2002,Poland,32,1734,1745,9,0.0008,0.0063,0.0235,0.0642,0.2295,10.4127,0.0018,0.0065,0.0256,0.0806,0.238,10.5459,0.0008,0.0063,0.0235,0.0642,0.2295,0.0018,0.0065,0.0256,0.0806,0.238,0.38525,0.381
2002,Ecuador,32,1727,1739,9,0.0009,0.0031,0.0146,0.0504,0.1752,10.0507,0.0018,0.0075,0.0242,0.0766,0.2324,10.4983,0.0009,0.0031,0.0146,0.0504,0.1752,0.0018,0.0075,0.0242,0.0766,0.2324,0.4124,0.38380000000000003
2002,Paraguay,32,1729,1734,13,0.0015,0.0088,0.0407,0.1384,0.4015,11.566,0.0024,0.0104,0.043,0.1411,0.4821,11.9352,0.0015,0.0088,0.0407,0.1384,0.4015,0.0024,0.0104,0.043,0.1411,0.4821,0.73005,0.6884
2002,South Africa,32,1646,1680,9,0.0004,0.0019,0.009,0.0522,0.2056,10.1197,0.001,0.0044,0.0202,0.0738,0.3139,10.7514,0.0004,0.0019,0.009,0.0522,0.2056,0.001,0.0044,0.0202,0.0738,0.3139,0.3972,0.34304999999999997
2002,Slovenia,32,1745,1646,9,0.0037,0.0135,0.0537,0.1798,0.4753,12.1845,0.0004,0.002,0.0104,0.0477,0.2508,10.2944,0.0037,0.0135,0.0537,0.1798,0.4753,0.0004,0.002,0.0104,0.0477,0.2508,0.26234999999999997,0.37460000000000004
2002,Saudi Arabia,32,1703,1623,9,0.0014,0.0052,0.0187,0.0672,0.2163,10.332,0.0003,0.0008,0.0037,0.0181,0.0765,9.4158,0.0014,0.0052,0.0187,0.0672,0.2163,0.0003,0.0008,0.0037,0.0181,0.0765,0.39185000000000003,0.46175
2002,Tunisia,32,1626,1609,9,0.0001,0.0005,0.0033,0.0294,0.1017,9.5553,0.0,0.0003,0.0031,0.0143,0.1055,9.5057,0.0001,0.0005,0.0033,0.0294,0.1017,0.0,0.0003,0.0031,0.0143,0.1055,0.44915000000000005,0.44725000000000004
2002,China,32,1701,1601,9,0.0013,0.005,0.0198,0.0909,0.3077,10.8032,0.0,0.0003,0.0019,0.0122,0.0667,9.3327,0.0013,0.005,0.0198,0.0909,0.3077,0.0,0.0003,0.0019,0.0122,0.0667,0.34614999999999996,0.46665
2006,Italy,32,1944,2079,42,0.0562,0.1158,0.2215,0.3963,0.7393,16.6802,0.159,0.2555,0.4187,0.6839,0.9385,22.2379,0.0562,0.1158,0.2215,0.3963,0.7393,0.159,0.2555,0.4187,0.6839,0.9385,0.9719,0.9205
2006,France,32,1971,2066,30,0.0989,0.1944,0.3622,0.6336,0.9266,20.492,0.1664,0.2798,0.4547,0.7644,0.9651,23.1782,0.0989,0.1944,0.3622,0.6336,0.9266,0.1664,0.2798,0.4547,0.7644,0.9651,0.85335,0.7769
2006,Brazil,32,2035,2060,17,0.1541,0.2464,0.3902,0.579,0.894,21.2786,0.1471,0.2722,0.428,0.6419,0.9317,22.0328,0.1541,0.2464,0.3902,0.579,0.894,0.1471,0.2722,0.428,0.6419,0.9317,0.5154000000000001,0.46504999999999996
2006,Germany,32,1998,2055,27,0.1212,0.2136,0.3636,0.6,0.9163,20.6762,0.139,0.2399,0.4516,0.6919,0.9588,22.3523,0.1212,0.2136,0.3636,0.6,0.9163,0.139,0.2399,0.4516,0.6919,0.9588,0.7114,0.65425
2006,Argentina,32,1922,2004,17,0.0429,0.0961,0.2043,0.3944,0.6687,15.9917,0.0812,0.1618,0.3265,0.5868,0.8461,19.3076,0.0429,0.0961,0.2043,0.3944,0.6687,0.0812,0.1618,0.3265,0.5868,0.8461,0.70065,0.54335
2006,England,32,1972,1999,17,0.0959,0.1813,0.3393,0.5722,0.8849,19.7805,0.0844,0.1792,0.3569,0.616,0.9132,20.0814,0.0959,0.1813,0.3393,0.5722,0.8849,0.0844,0.1792,0.3569,0.616,0.9132,0.54425,0.51355
2006,Netherlands,32,1997,1985,13,0.1089,0.1949,0.3389,0.565,0.8304,19.7469,0.0668,0.1379,0.2909,0.5442,0.8188,18.4291,0.1089,0.1949,0.3389,0.565,0.8304,0.0668,0.1379,0.2909,0.5442,0.8188,0.3023,0.3185
2006,Spain,32,1965,1959,13,0.0897,0.1751,0.3119,0.61,0.9255,19.7445,0.0526,0.1314,0.2589,0.5539,0.9368,18.445,0.0897,0.1751,0.3119,0.61,0.9255,0.0526,0.1314,0.2589,0.5539,0.9368,0.23225000000000007,0.25465000000000004
2006,Portugal,32,1915,1937,25,0.0414,0.0938,0.2017,0.3939,0.792,16.429,0.0388,0.096,0.2181,0.433,0.8728,17.0214,0.0414,0.0938,0.2017,0.3939,0.792,0.0388,0.096,0.2181,0.433,0.8728,0.85225,0.84295
2006,Czech Republic,32,1972,1881,9,0.0812,0.1534,0.2721,0.4698,0.7955,18.12,0.0147,0.0441,0.1089,0.2466,0.6049,13.7257,0.0812,0.1534,0.2721,0.4698,0.7955,0.0147,0.0441,0.1089,0.2466,0.6049,0.10224999999999995,0.19755
2006,Switzerland,32,1799,1858,13,0.0097,0.028,0.0869,0.2615,0.6258,13.5408,0.0126,0.0444,0.1201,0.3384,0.7242,14.635,0.0097,0.028,0.0869,0.2615,0.6258,0.0126,0.0444,0.1201,0.3384,0.7242,0.55635,0.4687
2006,Sweden,32,1860,1850,13,0.0202,0.0521,0.1336,0.3053,0.6565,14.4875,0.0086,0.0331,0.1041,0.2593,0.6528,13.8007,0.0202,0.0521,0.1336,0.3053,0.6565,0.0086,0.0331,0.1041,0.2593,0.6528,0.5191,0.5439499999999999
2006,Mexico,32,1837,1817,13,0.0112,0.034,0.0928,0.2405,0.6146,13.5154,0.0066,0.0234,0.0768,0.2165,0.6581,13.3438,0.0112,0.034,0.0928,0.2405,0.6146,0.0066,0.0234,0.0768,0.2165,0.6581,0.57245,0.5627
2006,Croatia,32,1838,1817,9,0.0091,0.0281,0.0756,0.176,0.4582,12.4267,0.0049,0.0147,0.046,0.1327,0.4373,11.8027,0.0091,0.0281,0.0756,0.176,0.4582,0.0049,0.0147,0.046,0.1327,0.4373,0.27090000000000003,0.28135
2006,Australia,32,1800,1805,13,0.0047,0.0152,0.0437,0.1132,0.3358,11.297,0.0027,0.011,0.0371,0.1204,0.3994,11.4798,0.0047,0.0152,0.0437,0.1132,0.3358,0.0027,0.011,0.0371,0.1204,0.3994,0.7755000000000001,0.7401
2006,Ukraine,32,1790,1789,17,0.0068,0.0235,0.0744,0.2392,0.6095,13.2209,0.0038,0.0161,0.0541,0.1995,0.679,13.0937,0.0068,0.0235,0.0744,0.2392,0.6095,0.0038,0.0161,0.0541,0.1995,0.679,0.8432,0.8732
2006,United States,32,1837,1775,9,0.0088,0.0243,0.0657,0.1545,0.4118,12.0501,0.0017,0.0059,0.0242,0.0815,0.2795,10.6969,0.0088,0.0243,0.0657,0.1545,0.4118,0.0017,0.0059,0.0242,0.0815,0.2795,0.29410000000000003,0.36024999999999996
2006,Poland,32,1822,1773,9,0.011,0.0318,0.0919,0.2355,0.5855,13.3534,0.0025,0.0105,0.044,0.148,0.4578,11.8759,0.011,0.0318,0.0919,0.2355,0.5855,0.0025,0.0105,0.044,0.148,0.4578,0.20724999999999993,0.2711
2006,Ecuador,32,1698,1766,13,0.0009,0.0036,0.0136,0.0558,0.2195,10.244,0.0015,0.0087,0.0359,0.1331,0.432,11.6213,0.0009,0.0036,0.0136,0.0558,0.2195,0.0015,0.0087,0.0359,0.1331,0.432,0.86235,0.71745
2006,Ivory Coast,32,1763,1766,9,0.0031,0.0084,0.029,0.0819,0.2163,10.5174,0.0007,0.0066,0.0243,0.0797,0.2062,10.3874,0.0031,0.0084,0.029,0.0819,0.2163,0.0007,0.0066,0.0243,0.0797,0.2062,0.39185000000000003,0.39690000000000003
2006,Paraguay,32,1778,1765,9,0.0035,0.0148,0.0471,0.1421,0.4009,11.6868,0.0017,0.0084,0.0345,0.1173,0.3835,11.3538,0.0035,0.0148,0.0471,0.1421,0.4009,0.0017,0.0084,0.0345,0.1173,0.3835,0.29955,0.30825
2006,Japan,32,1790,1738,9,0.0032,0.0118,0.0366,0.1025,0.312,11.0666,0.0006,0.0033,0.0123,0.054,0.2316,10.2689,0.0032,0.0118,0.0366,0.1025,0.312,0.0006,0.0033,0.0123,0.054,0.2316,0.344,0.3842
2006,Iran,32,1813,1731,9,0.0087,0.0252,0.077,0.196,0.5309,12.79,0.0003,0.0036,0.0179,0.0827,0.3622,10.949,0.0087,0.0252,0.077,0.196,0.5309,0.0003,0.0036,0.0179,0.0827,0.3622,0.23455000000000004,0.31889999999999996
2006,South Korea,32,1730,1722,9,0.0018,0.0089,0.0298,0.1303,0.4038,11.4507,0.0011,0.0053,0.0196,0.0885,0.2862,10.6999,0.0018,0.0089,0.0298,0.1303,0.4038,0.0011,0.0053,0.0196,0.0885,0.2862,0.29810000000000003,0.3569
2006,Ghana,32,1619,1718,13,0.0,0.0001,0.0012,0.0087,0.0534,9.2591,0.0002,0.0027,0.0097,0.039,0.1771,9.9605,0.0,0.0001,0.0012,0.0087,0.0534,0.0002,0.0027,0.0097,0.039,0.1771,0.96895,0.89195
2006,Serbia,32,1799,1716,9,0.0041,0.0127,0.0407,0.1189,0.2846,11.0719,0.0003,0.0018,0.0108,0.0429,0.1289,9.7904,0.0041,0.0127,0.0407,0.1189,0.2846,0.0003,0.0018,0.0108,0.0429,0.1289,0.3577,0.43555
2006,Tunisia,32,1707,1662,9,0.0011,0.0056,0.0252,0.1013,0.3526,11.0692,0.0002,0.0012,0.0062,0.0425,0.2731,10.3232,0.0011,0.0056,0.0252,0.1013,0.3526,0.0002,0.0012,0.0062,0.0425,0.2731,0.3237,0.36345000000000005
2006,Costa Rica,32,1722,1640,9,0.0016,0.0059,0.0234,0.0807,0.2787,10.6815,0.0,0.0007,0.0043,0.0284,0.1514,9.7577,0.0016,0.0059,0.0234,0.0807,0.2787,0.0,0.0007,0.0043,0.0284,0.1514,0.36065,0.4243
2006,Angola,32,1566,1594,9,0.0,0.0003,0.0022,0.0094,0.0625,9.3077,0.0,0.0002,0.002,0.0142,0.1069,9.5016,0.0,0.0003,0.0022,0.0094,0.0625,0.0,0.0002,0.002,0.0142,0.1069,0.46875,0.44655
2006,Saudi Arabia,32,1584,1559,9,0.0,0.0007,0.0026,0.0195,0.1124,9.5529,0.0,0.0003,0.0013,0.0106,0.1111,9.4987,0.0,0.0007,0.0026,0.0195,0.1124,0.0,0.0003,0.0013,0.0106,0.1111,0.4438,0.44445
2006,Trinidad and Tobago,32,1567,1554,9,0.0001,0.0002,0.0009,0.0084,0.0577,9.274,0.0,0.0003,0.0014,0.006,0.0505,9.2393,0.0001,0.0002,0.0009,0.0084,0.0577,0.0,0.0003,0.0014,0.006,0.0505,0.47114999999999996,0.47475
2006,Togo,32,1492,1462,9,0.0,0.0,0.0004,0.0046,0.0438,9.1968,0.0,0.0,0.0002,0.0022,0.0245,9.1084,0.0,0.0,0.0004,0.0046,0.0438,0.0,0.0,0.0002,0.0022,0.0245,0.47809999999999997,0.48775
2010,Spain,32,2112,2165,42,0.2509,0.3999,0.532,0.7005,0.9585,25.0941,0.3058,0.4603,0.6293,0.7558,0.9749,27.1909,0.2509,0.3999,0.532,0.7005,0.9585,0.3058,0.4603,0.6293,0.7558,0.9749,0.8745499999999999,0.8471
2010,Netherlands,32,2044,2098,30,0.1444,0.256,0.3785,0.7547,0.9591,22.0528,0.2002,0.3612,0.4846,0.8304,0.9774,24.4858,0.1444,0.256,0.3785,0.7547,0.9591,0.2002,0.3612,0.4846,0.8304,0.9774,0.7998000000000001,0.7193
2010,Brazil,32,2109,2095,17,0.2234,0.3528,0.4769,0.7052,0.9708,24.1434,0.1693,0.3027,0.4101,0.6706,0.9593,22.4899,0.2234,0.3528,0.4769,0.7052,0.9708,0.1693,0.3027,0.4101,0.6706,0.9593,0.4089499999999999,0.45965
2010,Germany,32,1958,2061,27,0.0626,0.1429,0.3429,0.5553,0.8523,19.0575,0.1479,0.2705,0.531,0.749,0.9344,23.4699,0.0626,0.1429,0.3429,0.5553,0.8523,0.1479,0.2705,0.531,0.749,0.9344,0.7571,0.59925
2010,Argentina,32,1920,1961,17,0.0396,0.1028,0.2654,0.5024,0.8479,17.6804,0.0488,0.1231,0.3214,0.6108,0.9131,19.0951,0.0396,0.1028,0.2654,0.5024,0.8479,0.0488,0.1231,0.3214,0.6108,0.9131,0.6161,0.5339
2010,England,32,2001,1915,13,0.1058,0.2042,0.4482,0.6551,0.9531,21.6128,0.0341,0.1007,0.3004,0.4988,0.8997,18.0945,0.1058,0.2042,0.4482,0.6551,0.9531,0.0341,0.1007,0.3004,0.4988,0.8997,0.19589999999999996,0.30074999999999996
2010,Portugal,32,1875,1885,13,0.0173,0.0505,0.1085,0.2323,0.7084,14.1369,0.0137,0.0507,0.1098,0.2158,0.7021,14.0237,0.0173,0.0505,0.1085,0.2323,0.7084,0.0137,0.0507,0.1098,0.2158,0.7021,0.52965,0.54105
2010,Uruguay,32,1844,1884,25,0.0104,0.0362,0.1223,0.283,0.5437,13.6658,0.0185,0.0582,0.2017,0.4224,0.7196,15.8144,0.0104,0.0362,0.1223,0.283,0.5437,0.0185,0.0582,0.2017,0.4224,0.7196,0.92075,0.87005
2010,Chile,32,1887,1882,13,0.0159,0.0461,0.0966,0.2158,0.6315,13.6257,0.0103,0.0408,0.0848,0.2047,0.602,13.2712,0.0159,0.0461,0.0966,0.2158,0.6315,0.0103,0.0408,0.0848,0.2047,0.602,0.57635,0.59665
2010,Mexico,32,1899,1858,13,0.0251,0.0693,0.2031,0.4193,0.6938,15.8541,0.011,0.0411,0.151,0.3421,0.6408,14.5637,0.0251,0.0693,0.2031,0.4193,0.6938,0.011,0.0411,0.151,0.3421,0.6408,0.44345,0.50855
2010,Italy,32,1937,1849,9,0.0521,0.1316,0.234,0.5938,0.9266,18.3414,0.0099,0.0403,0.1025,0.4099,0.826,15.1383,0.0521,0.1316,0.234,0.5938,0.9266,0.0099,0.0403,0.1025,0.4099,0.826,0.036699999999999955,0.08699999999999997
2010,Serbia,32,1842,1807,9,0.0097,0.0362,0.1297,0.2682,0.5877,13.8342,0.0039,0.0199,0.0838,0.1838,0.408,12.2257,0.0097,0.0362,0.1297,0.2682,0.5877,0.0039,0.0199,0.0838,0.1838,0.408,0.20615000000000006,0.29600000000000004
2010,Australia,32,1776,1784,9,0.0031,0.0112,0.0574,0.1359,0.3778,11.6342,0.002,0.0128,0.0614,0.1485,0.358,11.6348,0.0031,0.0112,0.0574,0.1359,0.3778,0.002,0.0128,0.0614,0.1485,0.358,0.31109999999999993,0.32099999999999995
2010,Switzerland,32,1762,1783,9,0.0009,0.0059,0.0181,0.0555,0.2465,10.4001,0.0018,0.0085,0.0197,0.0706,0.2935,10.6853,0.0009,0.0059,0.0181,0.0555,0.2465,0.0018,0.0085,0.0197,0.0706,0.2935,0.37675000000000003,0.35325000000000006
2010,Paraguay,32,1765,1780,17,0.0036,0.014,0.0446,0.2123,0.6575,12.9654,0.0038,0.0165,0.0502,0.236,0.6698,13.1731,0.0036,0.014,0.0446,0.2123,0.6575,0.0038,0.0165,0.0502,0.236,0.6698,0.87155,0.8569
2010,France,32,1862,1776,9,0.0164,0.0484,0.1503,0.3321,0.6006,14.4636,0.002,0.0126,0.0543,0.1623,0.3905,11.7552,0.0164,0.0484,0.1503,0.3321,0.6006,0.002,0.0126,0.0543,0.1623,0.3905,0.1997,0.30474999999999997
2010,Ghana,32,1689,1769,17,0.0007,0.0022,0.0149,0.0477,0.1822,10.0642,0.0021,0.0093,0.0475,0.1226,0.2996,11.1633,0.0007,0.0022,0.0149,0.0477,0.1822,0.0021,0.0093,0.0475,0.1226,0.2996,0.9687,0.91495
2010,United States,32,1785,1769,13,0.0065,0.0229,0.0979,0.2375,0.6355,13.5117,0.0031,0.0157,0.0796,0.1931,0.6173,13.0339,0.0065,0.0229,0.0979,0.2375,0.6355,0.0031,0.0157,0.0796,0.1931,0.6173,0.5635,0.5948
2010,Ivory Coast,32,1741,1765,9,0.0011,0.0052,0.0164,0.0562,0.2811,10.526,0.002,0.0076,0.0236,0.0585,0.314,10.752,0.0011,0.0052,0.0164,0.0562,0.2811,0.002,0.0076,0.0236,0.0585,0.314,0.35945000000000005,0.34299999999999997
2010,Japan,32,1680,1762,13,0.0003,0.0024,0.0111,0.0676,0.242,10.3458,0.0034,0.0117,0.0396,0.216,0.4788,12.2149,0.0003,0.0024,0.0111,0.0676,0.242,0.0034,0.0117,0.0396,0.216,0.4788,0.8452,0.6526000000000001
2010,South Korea,32,1765,1746,13,0.0019,0.0117,0.0571,0.1778,0.46,12.1187,0.0015,0.0074,0.0551,0.1765,0.463,12.0756,0.0019,0.0117,0.0571,0.1778,0.46,0.0015,0.0074,0.0551,0.1765,0.463,0.6811,0.68025
2010,Denmark,32,1777,1728,9,0.0034,0.0175,0.047,0.2063,0.524,12.4455,0.0007,0.0051,0.0251,0.158,0.3713,11.3619,0.0034,0.0175,0.047,0.2063,0.524,0.0007,0.0051,0.0251,0.158,0.3713,0.238,0.31435
2010,South Africa,32,1694,1719,9,0.0002,0.0024,0.0137,0.0534,0.1619,9.99,0.0007,0.0032,0.0241,0.087,0.2491,10.5738,0.0002,0.0024,0.0137,0.0534,0.1619,0.0007,0.0032,0.0241,0.087,0.2491,0.41905000000000003,0.37545000000000006
